name,state,state_code,degree_length,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total,total_enrollment,rank,early_career_pay,mid_career_pay,make_world_better_percent,stem_percent,degree_type,pred_degree_type,highest_degree,type_school,ST_FIPS,region,locale,hbcu,pbi,annhi,AANAPII,his,nanti,men_only,women_only,admission_rate,sat_avg,distance_only,netprice_lowincome,tuit_fte,inexp_fte,avg_fac_salary,pct_ft_fac,pct_pell,C150_POOLED,age_entry,first_gen,med_fam_inc,pct_grad_degree,pct_domestic,median_hh_income,poverty_rate,unemployment_rate,Women,American Indian / Alaska Native,Asian,Black,Hispanic,Native Hawaiian / Pacific Islander,White,Two Or More Races,Unknown,Non-Resident Foreign,Total Minority
University of Virginia's College at Wise,Virginia,VA,4 Year,10438,10119,20557,27176,37614,2183,23,46500,82600,0.53,0.05,3,3,3,1,51,5,32,0,0,0,0,0,0,0,0,0.833661417,1113,0,8671,5824,9752,8226,1,0.2588,0.4554,22.42594859,0.367936925,35325,0.05940000057,0.9656999969000001,48782.99,11.86999989,0.03,0.6023820430600092,0.002748511223087494,0.009161704076958314,0.1021530004580852,0.01832340815391663,0,0.7906550618415025,0.004122766834631242,0.0728355474118186,0,298
University of West Alabama,Alabama,AL,4 Year,8116,10040,18156,18490,26606,3989,17,42700,76100,0.61,0.04,3,3,4,1,1,5,43,0,1,0,0,0,0,0,0,0.743339831,1017,0,15414,8863,7462,6730,0.4596,0.5294,0.3958,22.25948276,0.403210576,25552.5,0.05190000057,0.9801999664000001,40238.44,19.46999931,0.043200001720000006,0.7021809977437954,0.004512409125094008,0.0015041363750313362,0.4434695412384056,0.014790674354474806,5.01378791677112e-4,0.4439709200300827,0.009776886437703684,0.04612684883429431,141,1893
University of West Georgia,Georgia,GA,4 Year,10918,7292,18210,20774,31692,12206,15,46700,82700,0.51,0.09,3,3,4,1,13,5,31,0,0,0,0,0,0,0,0,0.696974281,1058,0,14459,6952,7693,7467,0.7736,0.4395,0.4331,21.51001541,0.318805185,36595,0.07090000153,0.9369000244,66454.08,7.480000019,0.03029999971,0.6454202851056857,0.001392757660167131,0.010732426675405539,0.3511387842044896,0.040717679829592006,0.0011469768966082255,0.5397345567753564,0.029329837784696052,0.011469768966082254,175,5303
University of Wisconsin-Parkside,Wisconsin,WI,4 Year,8026,7529,15555,15518,23544,4543,24,46000,81400,0.47,0.17,3,3,4,1,55,3,22,0,0,0,0,0,0,0,0,0.749671772,1085,0,7763,6367,7102,7411,0.6891,0.3427,0.4009,22.52097019,0.409470752,42730,0.06590000153,0.9406999969000001,64274.59,6.860000134,0.040300002099999996,0.5216817081223861,0.001981069777679947,0.029716046665199208,0.08452564384767774,0.12326656394453005,0.001981069777679947,0.6960158485582214,0.03631961259079903,0.004402377283733216,99,1262
University of Wisconsin-Stout,Wisconsin,WI,4 Year,6924,9457,16381,17423,24347,9394,11,50400,89500,0.47,0.14,3,3,4,1,55,3,32,0,0,0,0,0,0,0,0,0.91390593,1150,0,10960,6390,7577,7604,0.6738,0.2413,0.58,21.88577212,0.27839851,70070,0.07130000114,0.9673999786,65020.23,4.519999981,0.02970000029,0.4924419842452629,0.0029806259314456036,0.03268043431977858,0.016606344475196936,0.0234192037470726,0.0014903129657228018,0.8610815414094103,0.016499893549073878,0.007877368533106239,351,880
Valdosta State University,Georgia,GA,4 Year,8110,7476,15586,20958,29068,11563,19,43400,81000,0.57,0.07,3,3,4,1,13,5,13,0,0,0,0,0,0,0,0,0.763699422,1044,0,12057,5654,4684,7374,0.7152,0.519,0.4064,22.32045556,0.307543051,35444,0.07159999847,0.9416999817,57353.47,10.73999977,0.0324000001,0.6123843293262994,0.002853930640837153,0.011156274323272507,0.3336504367378708,0.04194413214563694,0.001210758453688489,0.5507221309348785,0.029490616621983913,0.004237654587909712,286,4860
Valley City State University,North Dakota,ND,4 Year,6446,7626,14072,17166,23612,1378,8,39900,68600,0.56,0.03,3,3,4,1,38,4,33,0,0,0,0,0,0,0,0,0.814479638,1051,0,10807,6158,11036,6273,0.576,0.1765,0.4912,23.17368421,0.262476895,59878,0.04840000153,0.9566999817,48927.68,8.130000114,0.03170000076,0.5928882438316401,0.008708272859216255,0.0050798258345428155,0.031204644412191583,0.0420899854862119,0.001451378809869376,0.8388969521044993,0.026850507982583455,0.013062409288824383,45,159
Vanderbilt University,Tennessee,TN,4 Year,16234,49816,66050,49816,66050,12686,1,65400,119100,0.48,0.23,3,3,4,2,47,5,11,0,0,0,0,0,0,0,0,0.071428571,1534,0,6525,28768,29572,14709,0.8006,0.1603,0.9307,19.59136546,0.122257053,58118,0.1422999954,0.8986000061,76279.78,6.650000095,0.02960000038,0.535472174050134,0.002758946870565978,0.076146933627621,0.07346681381049977,0.06384991329024121,9.459246413369069e-4,0.6032634400126123,0.03594513637080246,0.048872773135740184,1202,3211
Villanova University,Pennsylvania,PA,4 Year,14020,53308,67328,53308,67328,10735,7,65100,119500,0.41,0.23,3,3,4,2,42,2,21,0,0,0,0,0,0,0,0,0.252437526,1437,0,16218,30893,15191,11600,0.6512,0.111,0.9174,20.66336634,0.12574204,110409,0.1556999969,0.8806999969,90091.77,4.4600000380000004,0.02690000057,0.5162552398695854,0.0011178388448998603,0.062040055891942246,0.05402887750349324,0.06511411271541687,8.383791336748953e-4,0.7330228225430834,0.019469026548672566,0.031020027945971123,358,2175
Virginia Commonwealth University,Virginia,VA,4 Year,10428,14490,24918,35138,45566,30848,16,49900,88200,0.52,0.18,3,3,4,1,51,5,12,0,0,0,1,0,0,0,0,0.927697821,1187,0,13889,12520,14979,10752,0.6396,0.2971,0.6687,21.29894761,0.276033881,51128,0.1144999981,0.9112000275,72221.8,6.5399999619999996,0.027799999710000002,0.5790650933609959,0.0027230290456431534,0.1171875,0.15553682572614108,0.06489885892116183,0.0016532676348547718,0.5216869813278008,0.04155860995850622,0.04055368257261411,1672,11832
Virginia Military Institute,Virginia,VA,4 Year,9428,18862,28290,45706,55134,1700,2,65900,120600,0.68,0.47,3,3,3,1,51,5,32,0,0,0,0,0,0,0,0,0.639122014,1194,0,8456,16136,16708,7559,1,0.1372,0.7966,19.45930233,0.152475248,99470,0.10649999619999999,0.9288999939,73425.96,5.329999924,0.02630000114,0.11058823529411765,0.0035294117647058825,0.04411764705882353,0.05058823529411765,0.04823529411764706,0.007647058823529412,0.8141176470588235,0.01647058823529412,5.88235294117647e-4,25,290
Virginia State University,Virginia,VA,4 Year,11208,9056,20264,19576,30784,5025,24,44900,81800,0.61,0.14,3,3,4,1,51,5,21,1,0,0,0,0,0,0,0,0.96081379,941,0,13798,6286,10428,8124,0.6587,0.6841,0.4692,20.70223534,0.341638716,30103,0.07989999771,0.8844999695,59119.77,11.35999966,0.04090000153,0.5964179104477612,0.0029850746268656717,0.004577114427860697,0.8523383084577114,0.019701492537313434,1.990049751243781e-4,0.029253731343283584,0,0.08835820895522388,13,4421
Viterbo University,Wisconsin,WI,4 Year,9060,27970,37030,27970,37030,2804,22,46800,81900,0.62,0.03,3,3,4,2,55,3,13,0,0,0,0,0,0,0,0,0.774570983,1148,0,12503,16173,7773,6562,0.4182,0.2454,0.6437,23.66252822,0.281622912,67276,0.06730000019,0.9698999786,56953.94,5.5399999619999996,0.0299000001,0.7293152639087018,0.003209700427960057,0.014265335235378032,0.016405135520684736,0.021754636233951498,3.566333808844508e-4,0.9090584878744651,0.016048502139800285,0.005349500713266762,38,202
Wabash College,Indiana,IN,4 Year,10050,43450,53500,43450,53500,926,3,62200,114400,0.4,0.34,3,3,3,2,18,3,32,0,0,0,0,0,0,1,0,0.615902141,1243,0,11241,12959,17005,8842,0.9588,0.265,0.7873,19.56932153,0.29691453821362584,88462,0.08699999808999999,0.95,66824.54,5.650000095,0.02799999952,0,0.005399568034557235,0.012958963282937365,0.05939524838012959,0.06371490280777538,0.0010799136069114472,0.7462203023758099,0.029157667386609073,0.01079913606911447,66,159
Wartburg College,Iowa,IA,4 Year,9996,41280,51276,41280,51276,1661,12,49300,88000,0.49,0.34,3,3,3,2,19,4,32,0,0,0,0,0,0,0,0,0.827534791,1141,0,16289,16941,8451,6924,1,0.2445,0.6901,19.62883436,0.173501577,83925.5,0.0628000021,0.9701000214,58222.9,5.420000076,0.0275,0.5237808549066827,6.020469596628537e-4,0.012040939193257074,0.048163756773028296,0.025285972305839857,6.020469596628537e-4,0.7766405779650812,0.021673690547862733,0.017459361830222758,162,180
Wayne State University,Michigan,MI,4 Year,10427,13347,23774,28241,38668,27578,12,50800,91700,0.53,0.21,3,3,4,1,26,3,11,0,0,0,1,0,0,0,0,0.632567025,1155,0,12536,10911,12359,11081,0.5855,0.4303,0.5392,23.01310228,0.376020088,28605.5,0.07639999866,0.9130000305,61912.62,11.52999973,0.04650000095,0.5587424758865762,0.002973384581913119,0.07458844006091812,0.1769889041989992,0.035644354195373124,0.0012691275654507215,0.5440568569149322,0.024983682645587063,0.05700195808252955,2275,8727
Webb Institute,New York,NY,4 Year,15050,50175,65225,50175,65225,90,3,80800,141800,0.52,1,3,3,3,2,36,2,21,0,0,0,0,0,0,0,0,0.204545455,1463,0,14200.5,34,28823,10675,0.5625,0.0693,0.8,19.375,0.29691453821362584,126242,0.12350000380000001,0.8447000122,77290.33,4.420000076,0.027300000190000003,0.13333333333333333,0,0.08888888888888889,0,0,0,0.8444444444444444,0.044444444444444446,0.011111111111111112,1,12
Webster University,Missouri,MO,4 Year,11050,27900,38950,27900,38950,16769,15,46500,83500,0.5,0.02,3,3,4,2,29,4,21,0,0,0,0,0,0,0,0,0.594483326,1166,0,19892,17496,10306,8542,1,0.2938,0.5604,24.50035386,0.301327088,41650,0.09899999619000001,0.9456999969000001,66464.45,6.5,0.031600000860000005,0.5643151052537421,0.004472538612916691,0.02522511777685014,0.37074363408670763,0.06911563003160594,0.0018486492933388991,0.4273361560021468,0.01872502832607788,0.06136322976921701,355,8219
Wellesley College,Massachusetts,MA,4 Year,16468,53732,70200,53732,70200,2323,18,58900,106200,0.48,0.34,3,3,3,2,25,1,21,0,0,0,0,0,0,0,1,0.161816521,1468,0,5417,23100,34108,12639,0.7725,0.2219,0.9291,19.85496183,0.171779141,59989.5,0.1613999939,0.8302999878,81018.79,6.440000057,0.03069999933,0.9737408523461042,4.3047783039173483e-4,0.23159707275075334,0.05510116229014206,0.08824795523030564,0,0.4012053379250969,0.0594059405940594,0.04563065002152389,275,1010
Wentworth Institute of Technology,Massachusetts,MA,4 Year,14190,33950,48140,33950,48140,4558,15,62700,112700,0.53,0.39,3,3,4,2,25,1,11,0,0,0,0,0,0,0,0,0.895423635,1241,0,25832,15854,9999,9603,1,0.2329,0.7034,20.65103858,0.24718398,82446,0.1227999973,0.8890000153,76699.8,5.420000076,0.02799999952,0.1943835015357613,0.002193944712593243,0.06252742430890741,0.046511627906976744,0.03400614304519526,0,0.6125493637560333,0.054190434401053096,0.12790697674418605,274,909
West Liberty University,West Virginia,WV,4 Year,9406,7730,17136,15670,25076,2694,10,42500,77000,0.51,0.06,3,3,4,1,54,5,41,0,0,0,0,0,0,0,0,0.738480697,1069,0,13029,6894,5607,6562,0.5798,0.3265,0.48,21.16467066,0.356297094,45145,0.059299998279999995,0.9783000183,46862,10.56000042,0.03829999924,0.6020786933927246,0.0025983667409057165,0.007052709725315516,0.044543429844097995,0.0077951002227171495,3.711952487008166e-4,0.8801039346696362,0.011507052709725315,0.030438010393466965,42,199
West Virginia University,West Virginia,WV,4 Year,10918,8856,19774,24950,35868,29175,2,54400,99900,0.52,0.22,3,3,4,1,54,5,13,0,0,0,0,0,0,0,0,0.886459724,1148,0,9570,13457,11207,10947,0.7605,0.2174,0.6288,20.54234904,0.303916338,60096,0.09510000228999999,0.9562000275,57483.6,9.159999847,0.03359999895,0.4824678663239075,0.0014395886889460154,0.01868037703513282,0.04222793487574979,0.032047986289631535,8.56898029134533e-4,0.8003427592116538,0.029717223650385604,0.0044901456726649525,2048,3646
West Virginia University Institute of Technology,West Virginia,WV,4 Year,11390,7464,18854,18648,30038,1261,1,57100,103700,0.56,0.4,3,3,3,1,54,5,13,0,0,0,0,0,0,0,0,0.886459724,1148,0,7678,5828,4854,7567,0.7109,0.2699,0.2791,20.54234904,0.303916338,60096,0.09510000228999999,0.9562000275,57483.6,9.159999847,0.03359999895,0.3909595559080095,0.003965107057890563,0.014274385408406027,0.06582077716098335,0.04282315622521808,0,0.7597145122918318,0.025376685170499604,0.020618556701030927,85,192
West Virginia Wesleyan College,West Virginia,WV,4 Year,8856,31640,40496,31640,40496,1511,5,47000,85200,0.53,0.21,3,3,4,2,54,5,33,0,0,0,0,0,0,0,0,0.844280861,1070,0,15412,12850,7537,6052,0.5505,0.3759,0.5477,19.87247278,0.295379538,63074,0.07610000134,0.9619999695,54372.93,9.850000381,0.0350999999,0.5605559232296492,0.0033090668431502318,0.001985440105890139,0.08074123097286565,0.01786896095301125,0.001985440105890139,0.7974851091992058,0.028457974851091992,0.020516214427531435,72,203
Western Carolina University,North Carolina,NC,4 Year,9682,4220,13902,8220,17902,10382,25,44700,77700,0.58,0.08,3,3,4,1,37,5,32,0,0,0,0,0,0,0,0,0.794198895,1125,0,9964,3988,7679,7870,0.7365,0.3453,0.6254,22.32633087,0.329004329,46182,0.07409999847,0.9501000213999999,56230.92,7.75,0.03069999933,0.5630899633981892,0.008379888268156424,0.012906954344057022,0.06443845116547871,0.04777499518397226,0.0011558466576767482,0.798208437680601,0.030822577538046618,0.009439414371026777,279,1718
Western Michigan University,Michigan,MI,4 Year,10143,12483,22626,15373,25516,23914,11,50900,92200,0.47,0.16,3,3,4,1,26,3,13,0,0,0,0,0,0,0,0,0.82809102,1122,0,13655,13423,10983,10234,0.6358,0.2715,0.5648,21.6681131,0.293124066,51033.5,0.09609999657,0.9448999786000001,69141.32,5.599999905,0.03220000029,0.5107468428535585,0.004432549970728444,0.016224805553232417,0.11014468512168604,0.04670904072927992,0.0011708622564188342,0.7043154637450866,0.029104290373839593,0.010370494271138245,1854,4969
Western New England University,Massachusetts,MA,4 Year,13590,36804,50394,36804,50394,3922,20,56400,103000,0.44,0.21,3,3,4,2,25,1,12,0,0,0,0,0,0,0,0,0.898825372,1209,0,23874,21690,11145,9759,0.6696,0.2398,0.6347,19.97542135,0.245495496,83848.5,0.11819999689999999,0.9073999786,76363.81,5.150000095,0.029000000950000004,0.44900560938296785,0.0025497195308516064,0.03748087710351861,0.05966343702192759,0.06960734319224886,5.099439061703213e-4,0.7016828148903621,0.010708822029576747,0.08949515553289138,111,708
Western State Colorado University,Colorado,CO,4 Year,9635,10114,19749,21586,31221,2584,14,44800,81500,0.47,0.19,3,3,4,1,8,7,33,0,0,0,0,0,0,0,0,0.908726488,1143,0,12313,9399,11050,6952,0.7598,0.1673,0.4901,20.96287703,0.249692497,61406.5,0.1097999954,0.9255999756,68547.81,5.78000021,0.029800000190000002,0.43227554179566563,0.005804953560371517,0.008126934984520124,0.0228328173374613,0.09171826625386997,0.005417956656346749,0.6815015479876161,0.02863777089783282,0.1513157894736842,12,420
Western Washington University,Washington,WA,4 Year,11466,8132,19598,23544,35010,15060,9,55000,99300,0.45,0.16,3,3,4,1,53,8,13,0,0,0,0,0,0,0,0,0.960964083,1206,0,4323,7758,11628,10753,0.6891,0.2219,0.6762,21.65187788,0.266853933,51312,0.09680000305,0.8926999664,66707.46,6.550000191,0.03930000067,0.5556440903054449,0.004316069057104913,0.0644754316069057,0.014873837981407702,0.07270916334661355,0.0018592297476759628,0.7436918990703851,0.07729083665338646,0.010358565737051793,157,3547
Wheeling Jesuit University,West Virginia,WV,4 Year,9900,29290,39190,29290,39190,1575,7,44800,83400,0.57,0.05,3,3,4,2,54,5,13,0,0,0,0,0,0,0,0,0.7807361,1057,0,27619,12879,7746,6150,0.3571,0.4256,0.4794,22.74145299,0.367346939,59200.5,0.0671999979,0.9743000031,49606.73,9.779999733,0.03640000105,0.5644444444444444,0.0025396825396825397,0.012063492063492064,0.044444444444444446,0.019682539682539683,0.0012698412698412698,0.7860317460317461,0.015873015873015872,0.08888888888888889,46,151
Whitman College,Washington,WA,4 Year,13174,51764,64938,51764,64938,1498,7,54600,102600,0.53,0.33,3,3,3,2,53,8,13,0,0,0,0,0,0,0,0,0.589524733,1394,0,15408,25008,20505,9376,0.8627,0.1404,0.8719,19.43234323,0.116838488,98863,0.13930000310000001,0.8881999969000001,70542.39,6.320000172,0.03470000029,0.5627503337783711,0.0033377837116154874,0.0534045393858478,0.009345794392523364,0.07810413885180241,0,0.7276368491321762,0.056742323097463285,0.03271028037383177,58,301
Whitworth University,Washington,WA,4 Year,11496,43640,55136,43640,55136,2654,17,49900,88800,0.52,0.18,3,3,4,2,53,8,21,0,0,0,0,0,0,0,0,0.914553753,1187,0,17770,17979,10063,7735,1,0.3243,0.7624,22.46139873,0.242248062,63155,0.09579999923999999,0.9140000153,63739.65,7.449999809,0.04420000076,0.6032403918613414,0.007159005275056519,0.03391107761868877,0.01921627731725697,0.07724189902034664,0.00452147701582517,0.7641296156744537,0.05011303692539563,0.015071590052750565,76,510
Wichita State University,Kansas,KS,4 Year,11252,8271,19523,17452,28704,14995,7,48700,87300,0.57,0.24,3,3,4,1,20,4,11,0,0,0,0,0,0,0,0,0.910574681,1132,0,11202,9042,8949,8202,0.6358,0.309,0.4807,23.59587814,0.363389328,43391,0.07860000134,0.9383000183,60078.99,6.900000095,0.03089999914,0.5169723241080361,0.007869289763254418,0.06268756252084028,0.05528509503167722,0.0859619873291097,9.336445481827276e-4,0.6024674891630544,0.02900966988996332,0.038212737579193065,1763,3625
Widener University,Pennsylvania,PA,4 Year,14446,45948,60394,45948,60394,4912,21,55700,100100,0.57,0.13,3,3,4,2,42,2,21,0,0,0,0,0,0,0,0,0.845252667,1178,0,18764,21729,12738,8997,0.4238,0.2016,0.6701,21.44911243,0.300377834,77624,0.09399999619,0.9172000122,69397.52,7.1300001139999996,0.0349000001,0.615228013029316,0.0034609120521172636,0.03521986970684039,0.14881921824104236,0.04682410423452769,0.0012214983713355048,0.6687703583061889,0.023819218241042345,0.02992671009771987,206,1274
William Carey University,Mississippi,MS,4 Year,6810,12600,19410,12600,19410,3936,9,41100,71800,0.61,0.06,3,3,4,2,28,5,13,0,0,0,0,0,0,0,0,0.574468085,1217,0,8877,13831,9410,6139,0.4924,0.2437,0.5686,25.90426328,0.359016393,24691,0.0596999979,0.9687000275,45401.66,14.86999989,0.04010000229,0.6697154471544715,0.004319105691056911,0.030233739837398375,0.2784552845528455,0.014989837398373984,0,0.6351626016260162,0,0.012703252032520325,95,1291
William Jewell College,Missouri,MO,4 Year,9930,34400,44330,34400,44330,1060,6,51400,94500,0.6,0.12,3,3,4,2,29,4,21,0,0,0,0,0,0,0,0,0.470042796,1189,0,14607,11565,13653,7118,0.5714,0.2768,0.6615,21.33404255,0.201327434,69180.5,0.08399999619000001,0.9626000214,66156.47,5.670000076,0.02640000105,0.6,0.0037735849056603774,0.009433962264150943,0.05566037735849057,0.033962264150943396,0.0018867924528301887,0.7716981132075472,0.05660377358490566,0.02358490566037736,46,171
William Penn University,Iowa,IA,4 Year,6952,25600,32552,25600,32552,1791,23,43900,78300,0.59,0.07,3,3,4,2,19,4,33,0,0,0,0,0,0,0,0,0.576784427,978,0,19772,9800,5484,5872,1,0.5008,0.3483,22.81292517,0.382951654,38157,0.06820000172,0.9437999725,58579.66,6.7899999619999996,0.03180000067,0.4991624790619765,0.005583472920156337,0.01340033500837521,0.16192071468453378,0.07537688442211055,0.0033500837520938024,0.6582914572864321,0.01619207146845338,0.031825795644891124,61,494
Winona State University,Minnesota,MN,4 Year,9010,9425,18435,15348,24358,8684,16,49700,86800,0.51,0.1,3,3,4,1,27,4,32,0,0,0,0,0,0,0,0,0.769072165,1120,0,12235,6280,8889,9352,0.614,0.2388,0.6188,21.45595855,0.211745514,74955,0.07889999866,0.9561000061,68678.3,4.239999771,0.02680000067,0.6254030400736987,0.0010363887609396592,0.01853984339014279,0.022915707047443574,0.023952095808383235,5.757715338553662e-4,0.8637724550898204,0.02026715799170889,0.01566098572086596,289,758
Winthrop University,South Carolina,SC,4 Year,9312,15590,24902,29846,39158,6024,11,44300,79700,0.49,0.09,3,3,4,1,45,5,13,0,0,0,0,0,0,0,0,0.639018273,1114,0,14951,9442,8877,7956,0.591,0.4131,0.5948,20.64319249,0.282110092,42330,0.07639999866,0.9580999756,58378.35,9.100000381,0.035999999049999995,0.6869189907038512,0.0038180610889774237,0.011786188579017264,0.2739043824701195,0.03602257636122178,0.0011620185922974768,0.6122177954847278,0.02440239043824701,0.0033200531208499337,201,2115
Wisconsin Lutheran College,Wisconsin,WI,4 Year,10190,29725,39915,29725,39915,1179,20,46200,82500,0.45,0.1,3,3,4,2,55,3,11,0,0,0,0,0,0,0,0,0.980190756,1192,0,14978,12925,8640,6930,0.9333,0.2631,0.6242,22.52189142,0.293680297,68509,0.07199999809,0.9573999786,69126.34,4.389999866,0.027699999809999997,0.55470737913486,0.005937234944868533,0.01102629346904156,0.05343511450381679,0.04749787955894826,8.481764206955047e-4,0.8261238337574215,0.02205258693808312,0.01441899915182358,22,166
Wittenberg University,Ohio,OH,4 Year,10356,39500,49856,39500,49856,1964,3,52400,105400,0.61,0.22,3,3,4,2,39,3,13,0,0,0,0,0,0,0,0,0.922677262,1133,0,17565,12305,11072,7587,0.6918,0.2872,0.6369,20.19893617,0.235690236,69012,0.1031000042,0.9523999786,69671.29,5.420000076,0.02680000067,0.5692464358452138,0.0015274949083503055,0.012219959266802444,0.06466395112016293,0.031568228105906315,5.091649694501018e-4,0.8024439918533605,0.04837067209775967,0.014765784114052953,47,312
Wofford College,South Carolina,SC,4 Year,12685,43845,56530,43845,56530,1658,4,51300,96600,0.51,0.28,3,3,3,2,45,5,13,0,0,0,0,0,0,0,0,0.524477132,1310,0,20371,20078,12226,8563,0.8324,0.1757,0.8039,19.48879837,0.29691453821362584,92257,0.09800000191000001,0.9486000061,61134.14,7.96999979,0.03170000076,0.5138721351025332,0.0018094089264173703,0.028347406513872134,0.07539203860072376,0.032569360675512665,0.0018094089264173703,0.7997587454764777,0.031966224366706875,0.0048250904704463205,39,285
