"","name","state","state_code.x","type","degree_length","room_and_board","in_state_tuition","in_state_total","out_of_state_tuition","out_of_state_total","total_enrollment","rank","early_career_pay","mid_career_pay","make_world_better_percent","stem_percent","matched","degree_type","cash_monitoring","pred_degree_type","highest_degree","type_school","ST_FIPS","REGION","LOCALE","hbcu","pbi","annhi","tribal","AANAPII","his","nanti","men_only","women_only","admission_rate","sat_avg","distance_only","netprice_lowincome","tuit_fte","inexp_fte","avg_fac_salary","pct_ft_fac","pct_pell","C150_POOLED","age_entry","first_gen","med_fam_inc","pct_grad_degree","pct_domestic","median_hh_income","poverty_rate","unemployment_rate","Women","American Indian / Alaska Native","Asian","Black","Hispanic","Native Hawaiian / Pacific Islander","White","Two Or More Races","Unknown","Non-Resident Foreign","Total Minority"
"700","University of Maine at Fort Kent","Maine","ME","Public","4 Year",8220,8115,16335,12315,20535,1327,11,43500,76300,73,5,"University of Maine at Fort Kent","3",0,3,3,1,23,"1","43","0","0","0","0","0","0","0","0","0",0.99875,NA,"0","7554","6099","7165","6895","0.359","0.1705","0.3943",25.78910369,0.429118774,36734,4.619999886,0.429118774,"44056.6","9.039999962","3.309999943",911,10,6,34,19,2,840,25,279,112,96
"701","University of Maine at Machias","Maine","ME","Public","4 Year",8486,7840,16326,15100,23586,810,16,37100,66200,47,13,"University of Maine - Machias",NA,0,0,0,1,23,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964584029,1180,NA,NA,NA,NA,NA,NA,NA,NA,20.16197531,0.234053498,65562,8.520000458,0.234053498,"54908.38","7.789999962","3.140000105",547,22,5,26,24,0,571,10,142,10,87
"702","University of Maine at Presque Isle","Maine","ME","Public","4 Year",8406,8035,16441,12235,20641,1138,14,39000,70700,58,6,"University of Maine at Presque Isle","3",0,3,3,1,23,"1","41","0","0","0","0","0","0","0","0","0",0.99875,NA,"0","7389","4348","7682","7532","0.4487","0.2873","0.3333",22.16326531,0.367117117,33445.5,4.760000229,0.367117117,"42576.12","9.729999542","3.769999981",731,28,4,12,13,0,850,28,133,70,85
"703","University of Mary","North Dakota","ND","Private","4 Year",6890,18720,25610,18720,25610,2809,6,46400,79100,64,3,"University of Mary","3",0,3,4,2,38,"4","41","0","0","0","0","0","0","0","0","0",0.787859008,NA,"0","15685","17446","7610","8008","0.5938","0.1803","0.6141",22.58074223,0.178683386,77856,5.519999981,0.178683386,"50623.12","9.359999657","3.200000048",1837,49,32,77,84,5,2261,43,211,47,290
"704","University of Mary Washington","Virginia","VA","Public","4 Year",11118,12188,23306,27434,38552,NA,10,54200,98200,49,17,"University of Mary Washington","3",0,3,4,1,51,"5","22","0","0","0","0","0","0","0","0","0",0.819176447,1244,"0","14412","6244","8508","8634","0.6722","0.1991","0.6672",21.51430388,0.247989276,80643,13.30000019,0.247989276,"83782.23","4.170000076","2.329999924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","University of Maryland: Baltimore","Maryland","MD","Public","4 Year",NA,11033,11033,39267,39267,NA,8,57300,99600,76,4,"University of Maryland Baltimore","3",0,3,4,1,24,"2","11","0","0","0","0","0","0","0","0","0",NA,NA,"0",NA,"18535","28372","11679","0.4016","0.2149",NA,27.66435185,0.378947368,38652,15,0.378947368,"76216.4","7.289999962","3.180000067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","University of Maryland: Baltimore County","Maryland","MD","Public","4 Year",11696,11778,23474,26872,38568,NA,6,58100,103600,54,45,"University of Maryland-Baltimore County","3",0,3,4,1,24,"2","21","0","0","0","0","1","0","0","0","0",0.811953484,1312,"0","2311","9398","11753","10876","0.6399","0.2841","0.7061",22.28614623,0.274018127,46405,14.81000042,0.274018127,"83010.29","4.920000076","2.74000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","University of Maryland: College Park","Maryland","MD","Public","4 Year",12429,10595,23024,35216,47645,NA,4,61300,113400,50,33,"University of Maryland-College Park","3",0,3,4,1,24,"2","21","0","0","0","0","0","0","0","0","0",0.520275791,1426,"0","8237","14217","16273","14030","0.8038","0.1765","0.8733",20.78256718,0.224270576,67353,17.31999969,0.224270576,"90010.73","4.429999828","2.730000019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","University of Maryland: Eastern Shore","Maryland","MD","Public","4 Year",9864,8302,18166,18508,28372,NA,22,48300,86700,63,14,"University of Maryland Eastern Shore","3",0,3,4,1,24,"2","31","1","0","0","0","0","0","0","0","0",0.819016393,NA,"0","8776","4547","16732","8890","0.7053","0.4698","0.3645",20.37283399,0.357506361,34148,9.729999542,0.357506361,"66039.83","9.479999542","4.260000229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","University of Maryland: University College","Maryland","MD","Public","4 Year",NA,7416,7416,12336,12336,NA,8,55300,99600,59,27,"University of Maryland Global Campus","3",0,3,4,1,24,"2","21","0","0","0","0","0","0","0","0","0",NA,NA,"0","15635","8577","2758","7720","0.0537","0.2625","0.1963",29.99671883,0.46471966,30322.5,11.65999985,0.46471966,"73191.4","6.679999828","3.309999943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","University of Massachusetts Amherst","Massachusetts","MA","Public","4 Year",13202,16072,29274,34755,47957,NA,20,57400,103000,46,24,"University of Massachusetts-Amherst","3",0,3,4,1,25,"1","21","0","0","0","0","0","0","0","0","0",0.655312647,1362,"0","6726","13531","17826","12760","0.8043","0.2105","0.835",21.25099195,0.215541825,74291,14.48999977,0.215541825,"78424.73","5.599999905","2.799999952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","University of Massachusetts Lowell","Massachusetts","MA","Public","4 Year",12748,15180,27928,32827,45575,NA,17,58800,109300,53,35,"University of Massachusetts-Lowell","3",0,3,4,1,25,"1","21","0","0","0","0","1","0","0","0","0",0.845673577,1261,"0","8229","13271","12104","12277","0.6136","0.2868","0.6888",22.93624907,0.317661488,53801,11.13000011,0.317661488,"76546.63","6.539999962","2.779999971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","University of Memphis","Tennessee","TN","Public","4 Year",9975,9701,19676,21413,31388,21059,8,47200,85800,55,12,"University of Memphis","3",0,3,4,1,47,"5","11","0","0","0","0","0","0","0","0","0",0.952064897,NA,"0","11914","7520","9119","8879","0.6863","0.4055","0.5289",22.76978517,0.367559988,28800,7.670000076,0.367559988,"58823.6","11.98999977","4.099999905",12572,53,625,7135,757,26,10801,630,406,626,9226
"713","University of Miami","Florida","FL","Private","4 Year",14108,50226,64334,50226,64334,16674,6,56200,99600,48,22,"University of Miami","3",0,3,4,2,12,"5","13","0","0","0","0","0","0","0","0","0",0.284933128,1402,"0","16314","34840","29931","13336","0.7481","0.1503","0.832",20.85662432,0.200959233,54690.5,12.18999958,0.200959233,"71124","7.820000172","3.380000114",8521,23,953,1169,3526,22,6776,408,1053,2744,6101
"714","University of Michigan","Michigan","MI","Public","4 Year",11534,15262,26796,49350,60884,NA,3,63500,112200,45,38,"University of Michigan-Ann Arbor","3",0,3,4,1,26,"3","12","0","0","0","0","0","0","0","0","0",0.201534931,NA,"0","5623","26644","23959","12138","0.8255","0.182","0.9354",20.46977548,0.205721846,65045,13.96000004,0.205721846,"77145.9","5.889999866","3.079999924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","University of Michigan: Dearborn","Michigan","MI","Public","4 Year",NA,12930,12930,25158,25158,NA,6,55700,99500,39,37,"University of Michigan-Dearborn","3",0,3,4,1,26,"3","12","0","0","0","0","0","0","0","0","0",0.68766274,1180,"0","8058","12619","10417","10728","0.7113","0.3862","0.5549",23.07663411,0.381810382,25334,8.56000042,0.381810382,"67620.59","8.739999771","3.49000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","University of Minnesota: Crookston","Minnesota","MN","Public","4 Year",7658,11921,19579,11921,19579,NA,19,49200,86400,54,4,"University of Minnesota-Crookston","3",0,3,3,1,27,"4","32","0","0","0","0","0","0","0","0","0",0.481605351,NA,"0","5317","6498","7185","8039","0.9762","0.2111","0.532",25.88165038,0.290398127,51028,5.71999979,0.290398127,"55080.02","6.929999828","3.369999886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","University of Minnesota: Duluth","Minnesota","MN","Public","4 Year",7760,13367,21127,18485,26245,NA,9,53200,95700,48,30,"University of Minnesota-Duluth","3",0,3,4,1,27,"4","13","0","0","0","0","0","0","0","0","0",0.795421436,1220,"0","7408","8693","7769","8416","0.8491","0.1866","0.6301",20.36237827,0.183406114,83308.5,7.869999886,0.183406114,"68076.22","4.949999809","3.00999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","University of Minnesota: Morris","Minnesota","MN","Public","4 Year",8342,13314,21656,15342,23684,NA,22,46100,85300,53,27,"University of Minnesota-Morris","3",0,3,3,1,27,"4","33","0","0","0","0","0","0","1","0","0",0.760595647,NA,"0","2874","4686","11967","7629","0.9362","0.2913","0.5879",20.22488756,0.202551834,60191,7.150000095,0.202551834,"63548.87","6.039999962","3.019999981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","University of Minnesota: Twin Cities","Minnesota","MN","Public","4 Year",10312,14693,25005,30371,40683,NA,4,57200,104000,51,30,"University of Minnesota-Twin Cities","3",0,3,4,1,27,"4","11","0","0","0","0","1","0","0","0","0",0.734471211,1368,"0","7486","13965","15808","12430","0.8212","0.1631","0.8423",20.9252796,0.186560199,76028.5,9.590000153,0.186560199,"70741.62","5.320000172","2.779999971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","University of Mississippi","Mississippi","MS","Public","4 Year",10696,8660,19356,24614,35310,22503,2,48500,89100,55,12,"University of Mississippi","3",0,3,4,1,28,"5","33","0","0","0","0","0","0","0","0","0",0.896625877,1201,"0","8820","12399","16409","9521","0.8439","0.2384","0.6755",21.74808184,0.235026918,47087,8.130000114,0.235026918,"53374.26","12.17000008","3.640000105",12625,64,429,3178,610,23,16882,471,53,793,4775
"721","University of Missouri: Columbia","Missouri","MO","Public","4 Year",10786,12055,22841,29025,39811,NA,3,52300,98600,49,17,"University of Missouri-Columbia","3",0,3,4,1,29,"4","12","0","0","0","0","0","0","0","0","0",0.765451267,1263,"0","13259","10763","12365","10528","0.7421","0.2072","0.7275",20.26237486,0.200520833,76951.5,10.96000004,0.200520833,"66484.66","6.239999771","2.869999886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","University of Missouri: Kansas City","Missouri","MO","Public","4 Year",10334,9884,20218,25010,35344,NA,9,50800,89600,55,24,"University of Missouri-Kansas City","3",0,3,4,1,29,"4","11","0","0","0","0","0","0","0","0","0",0.759814778,1239,"0","10690","13079","12634","9584","0.6202","0.2284","0.5523",23.12291391,0.33704246,37544,9.409999847,0.33704246,"63187.36","7.360000134","3.150000095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","University of Missouri: St. Louis","Missouri","MO","Public","4 Year",9450,10491,19941,27900,37350,NA,10,48700,87500,51,13,"University of Missouri-St Louis","3",0,3,4,1,29,"4","21","0","0","0","0","0","0","0","0","0",0.566142764,1225,"0","8994","9028","9985","9330","0.5474","0.2361","0.569",25.09291245,0.377976191,29513.5,9.149999619,0.377976191,"64068.51","7.570000172","3.619999886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","University of Mobile","Alabama","AL","Private","4 Year",9600,22820,32420,22820,32420,1600,19,40600,74100,77,7,"University of Mobile","3",0,3,4,2,1,"5","41","0","0","0","0","0","0","0","0","0",0.640924464,NA,"0","14829","9788","6500","5411","1","0.2869","0.5018",23.91798942,0.324285714,39700,6.710000038,0.324285714,"51833.34","12.48999977","3.940000057",1062,26,10,380,23,0,1001,34,73,53,473
"725","University of Montana","Montana","MT","Public","4 Year",9544,7244,16788,24959,34503,NA,4,46500,87800,51,8,"The University of Montana","3",0,3,4,1,30,"7","13","0","0","0","0","0","0","0","0","0",0.821374257,1126,"0","11789","9731","10682","8380","0.671","0.3123","0.4584",23.2686372,0.302325581,36050,9.130000114,0.302325581,"50573.68","9.840000153","4.179999828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","University of Montana: Western","Montana","MT","Public","4 Year",7950,5717,13667,17179,25129,NA,9,35400,63700,63,4,"The University of Montana-Western","3",0,3,3,1,30,"7","33","0","0","0","0","0","0","0","0","0",0.333333333,NA,"0","10160","5083","7639","7052","0.6857","0.3861","0.4417",23.08322825,0.359673025,42280,6.840000153,0.359673025,"47125.83","10.81999969","3.650000095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","University of Montevallo","Alabama","AL","Public","4 Year",9330,12760,22090,25780,35110,3070,22,38900,70700,49,7,"University of Montevallo","3",0,3,4,1,1,"5","21","0","0","0","0","0","0","0","0","0",0.900865266,1131,"0","14625","9324","12702","7518","0.6414","0.395","0.5296",21.02364532,0.325237592,43813,7.920000076,0.325237592,"59047.15","9.340000153","2.950000048",2068,18,19,434,93,0,2228,68,171,39,632
"728","University of Mount Union","Ohio","OH","Private","4 Year",10200,31260,41460,31260,41460,2262,22,48300,88500,41,19,"University of Mount Union","3",0,3,4,2,39,"3","31","0","0","0","0","0","0","0","0","0",0.797381901,1115,"0","19062","15129","9683","7429","0.986","0.3187","0.6692",19.56219865,0.224924012,74635,6.789999962,0.224924012,"61044.98","5.840000153","2.74000001",1134,4,15,122,41,0,1851,85,82,62,267
"729","University of Nebraska - Kearney","Nebraska","NE","Public","4 Year",9878,7513,17391,14503,24381,NA,11,44300,80800,52,8,"University of Nebraska at Kearney","3",0,3,4,1,31,"4","32","0","0","0","0","0","0","0","0","0",0.903225806,1097,"0","14046","6540","9990","7927","0.7027","0.3546","0.5845",21.82392345,0.343830666,56349.5,6.519999981,0.343830666,"51335.53","7.139999866","2.150000095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","University of Nebraska - Lincoln","Nebraska","NE","Public","4 Year",11430,9154,20584,24949,36379,NA,1,51500,96700,53,20,"University of Nebraska-Lincoln","3",0,3,4,1,31,"4","11","0","0","0","0","0","0","0","0","0",0.810745429,1219,"0","12823","10602","11981","11481","0.8457","0.2209","0.6619",20.13557375,0.220236292,71878,8.229999542,0.220236292,"60976.73","5.940000057","2.25999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","University of Nebraska - Omaha","Nebraska","NE","Public","4 Year",9950,8417,18367,22689,32639,NA,6,49400,89500,52,18,"University of Nebraska at Omaha","3",0,3,4,1,31,"4","11","0","0","0","0","0","0","0","0","0",0.87246344,1100,"0","11225","7881","9643","8506","0.5306","0.3411","0.4972",22.21147608,0.347865577,46908,8.829999924,0.347865577,"66043.01","5.360000134","2.319999933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","University of Nebraska Medical Center","Nebraska","NE","Public","4 Year",NA,11558,11558,28898,28898,3696,3,53400,93000,79,6,"University of Nebraska Medical Center","3",0,3,4,1,31,"4","11","0","0","0","0","0","0","0","0","0",NA,NA,"0",NA,"22434","59648","9347","0.856","0.2128",NA,25.85736926,0.267111853,50020,7.889999866,0.267111853,"57605.1","6.46999979","2.380000114",2372,10,175,61,122,1,2914,43,67,303,412
"733","University of Nevada: Las Vegas","Nevada","NV","Public","4 Year",10504,7985,18489,22457,32961,NA,3,50400,90400,46,12,"University of Nevada-Las Vegas","3",0,3,4,1,32,"8","12","0","0","0","0","1","1","0","0","0",0.834779271,NA,"0","11659","7479","12269","10839","0.9863","0.3695","0.4574",22.71244198,0.423497963,34261,7.389999866,0.423497963,"70070.97","7.25","3.829999924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","University of Nevada: Reno","Nevada","NV","Public","4 Year",10868,7925,18793,22397,33265,NA,2,52700,95000,47,24,"University of Nevada-Reno","3",0,3,4,1,32,"8","11","0","0","0","0","0","0","0","0","0",0.881647384,1153,"0","12164","8227","12091","10322","0.9851","0.2598","0.6162",21.46733926,0.384629803,48103,7.670000076,0.384629803,"68050.29","6.380000114","3.589999914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","University of New England","Maine","ME","Private","4 Year",13990,37620,51610,37620,51610,6429,6,50100,91500,69,7,"University of New England","3",0,3,4,2,23,"1","22","0","0","0","0","0","0","0","0","0",0.899895068,NA,"0","32388","24230","11013","8953","0.552","0.1225","0.6224",20.37060932,0.220730798,84109,9.600000381,0.220730798,"64934.4","5.840000153","2.75999999",4591,27,301,387,82,15,4210,96,1266,45,908
"736","University of New Hampshire","New Hampshire","NH","Public","4 Year",11580,18499,30079,33879,45459,15117,2,54300,100300,50,23,"University of New Hampshire-Main Campus","3",0,3,4,1,33,"1","23","0","0","0","0","0","0","0","0","0",0.866568915,1214,"0","13977","14099","12467","11187","0.738","0.1978","0.7715",20.02950573,0.174486235,89334,12.06000042,0.174486235,"77484.55","4.130000114","2.50999999",8277,32,320,168,446,2,11908,215,1475,551,1183
"737","University of New Hampshire at Manchester","New Hampshire","NH","Public","4 Year",NA,15265,15265,30635,30635,850,4,51900,90900,50,32,"University of New Hampshire at Manchester","3",0,3,3,1,33,"1","12","0","0","0","0","0","0","0","0","0",0.866568915,1214,"0","11986","11610","11472","9853","0.3583","0.3713","0.5882",20.02950573,0.174486235,89334,12.06000042,0.174486235,"77484.55","4.130000114","2.50999999",445,1,20,13,31,0,596,17,170,2,82
"738","University of New Haven","Connecticut","CT","Private","4 Year",15900,39270,55170,39270,55170,6811,11,52100,94800,52,25,"University of New Haven","3",0,3,4,2,9,"1","21","0","0","0","0","0","0","0","0","0",0.941296729,1200,"0","27615","19270","10728","10779","0.3447","0.2829","0.6539",20.31018321,0.285648785,75313,11.67000008,0.285648785,"77310.15","5.480000019","3.109999895",3337,22,169,602,578,12,3719,92,526,1091,1475
"739","University of New Mexico","New Mexico","NM","Public","4 Year",9864,5445,15309,26845,36709,27844,3,48400,94000,59,19,"University of New Mexico-Main Campus","3",0,3,4,1,35,"6","11","0","0","0","0","0","1","0","0","0",0.972677596,1135,"0","14302","6811","13263","9683","0.7283","0.3792","0.5374",23.68527114,0.410344389,27972,9.779999733,0.410344389,"49538.77","15.77000046","4.989999771",15375,1421,912,682,11308,45,10762,854,571,1289,15222
"740","University of New Orleans","Louisiana","LA","Public","4 Year",10575,9054,19629,13890,24465,9234,7,49900,91600,55,23,"University of New Orleans","3",0,3,4,1,22,"5","11","0","0","0","0","0","0","0","0","0",0.805787325,1089,"0","10367","8803","6295","8320","0.6443","0.3888","0.4015",22.31593515,0.406360424,29218,7.929999828,0.406360424,"51940.24","14","4.050000191",4749,33,656,1375,840,3,5169,289,255,614,3196
"741","University of North Alabama","Alabama","AL","Public","4 Year",9200,10370,19570,18680,27880,6841,18,43000,75600,61,6,"University of North Alabama","3",0,3,4,1,1,"5","13","0","0","0","0","0","0","0","0","0",0.899706745,NA,"0","10427","7620","8346","8567","0.659","0.3409","0.5065",21.4253096,0.36326024,39436,5.980000019,0.36326024,"48189.09","11.06999969","3.390000105",3969,62,131,869,168,5,4867,148,290,301,1383
"742","University of North Carolina at Chapel Hill","North Carolina","NC","Public","4 Year",11190,8987,20177,35170,46360,29135,5,55000,100800,49,19,"University of North Carolina at Chapel Hill","3",0,3,4,1,37,"5","13","0","0","0","0","0","0","0","0","0",0.203985886,1214,"0","6050","14228","27674","12654","0.7489","0.2259","0.9061",20.31968268,0.199371352,58193,12.01000023,0.199371352,"66893.88","7.010000229","2.970000029",16481,133,2410,2304,1895,70,18549,1326,846,1602,8138
"743","University of North Carolina at Charlotte","North Carolina","NC","Public","4 Year",11100,7044,18144,20478,31578,27238,8,52500,92600,49,25,"University of North Carolina at Charlotte","3",0,3,4,1,37,"5","11","0","0","0","0","0","0","0","0","0",0.794461357,1184,"0","12018","7937","9155","9839","0.7066","0.3489","0.6542",22.01814396,0.284007255,44089,8.109999657,0.284007255,"65762.02","6.769999981","3.130000114",13477,81,1343,4410,2000,30,16102,856,723,1693,8720
